"","3","4","5","6","17","18","19","20","21","22","23","24","33","36","37","38","39","40","41","42","43","44","45","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","74","75","76","78","79","80","82","83","84","85","86","87","88","89","90","91","92","94","95","96","98","99","100","102","103","104","106","107","108","110","111","112","114","115","116","118","119","120","122","123","124","220","221","222"
"3",0.00357999270025515,0.00186988854076909,0.00179161366020651,0.00184417257869945,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00186683813485093,0.00184065558907575,0.00186683813485093,0.00184065558907575,0.00187287254071812,0.00186899479423595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4",0.00186988854076909,0.00390669305515663,0.00187157803560145,0.00192648279526654,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00195015997411375,0.00192280883325266,0.00195015997411375,0.00192280883325266,0.00195646371120271,0.00195241289081389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5",0.00179161366020651,0.00187157803560145,0.00358646486313764,0.00184583883846507,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018685248735591,0.0018423186711462,0.0018685248735591,0.0018423186711462,0.00187456473167508,0.00187068348154416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6",0.00184417257869945,0.00192648279526654,0.00184583883846507,0.00379997702205882,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00192334006542368,0.00189636507580669,0.00192334006542368,0.00189636507580669,0.00192955710928984,0.00192556199850145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17",0,0,0,0,0.00525282986359845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00740826168593426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18",0,0,0,0,0,0.00550153930705429,0.00362010726998352,0.00360020115634864,0.00354939447595823,0.00468202011459224,0.00503471917252825,0.00351017222642485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19",0,0,0,0,0,0.00362010726998352,0.0095283708175154,0.00473798828003981,0.00467112494496948,0.00616169915692912,0.00662586322174397,0.00461950711848269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20",0,0,0,0,0,0.00360020115634864,0.00473798828003981,0.00942387040627296,0.00464543953373091,0.00612781743065577,0.00658942916706421,0.00459410554146311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21",0,0,0,0,0,0.00354939447595823,0.00467112494496948,0.00464543953373091,0.00915976452612735,0.00604134057889955,0.00649643796820969,0.00452927270524413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22",0,0,0,0,0,0.00468202011459224,0.00616169915692912,0.00612781743065577,0.00604134057889955,0.0159383119014258,0.00856947669423162,0.00597458131353563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23",0,0,0,0,0,0.00503471917252825,0.00662586322174397,0.00658942916706421,0.00649643796820969,0.00856947669423162,0.0184300398353754,0.00642464969198591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"24",0,0,0,0,0,0.00351017222642485,0.00461950711848269,0.00459410554146311,0.00452927270524413,0.00597458131353563,0.00642464969198591,0.00895844480715825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33",0,0,0,0,0,0,0,0,0,0,0,0,0.0335004790026878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"36",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00480571969352442,0.00284117452718336,0.00317553328354367,0.00297766936476398,0,0,0,0,0,0,0,0,0,0,0,0.00738564381090817,0.00706200942345655,0.00727856914056772,0.00713292588562989,0.0073503703141962,0.00736560621564434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00358565718463573,0.00358747676100933,0.00348498654763966,0.00343581627843667,0.0035127895944843,0.00316764779284183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00284117452718336,0.00671888766612233,0.00375479422471704,0.0035208372061073,0,0,0,0,0,0,0,0,0,0,0,0.00873288681013876,0.00835021705976313,0.00860628024742651,0.00843406965988724,0.00869117894254184,0.00870919408193977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00423973036543368,0.00424188185756082,0.00412069601981674,0.0040625564173166,0.00415357072475615,0.00374547031206911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00317553328354367,0.00375479422471704,0.008393341499698,0.0039351809003499,0,0,0,0,0,0,0,0,0,0,0,0.0097606016320677,0.00933289804775891,0.00961909559294156,0.0094266186974614,0.009713985445532,0.00973412066574409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00473867576942995,0.00474108045622185,0.00460563307079426,0.00454065140878626,0.00464237657905924,0.00418624956851605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00297766936476398,0.0035208372061073,0.0039351809003499,0.0073799683804291,0,0,0,0,0,0,0,0,0,0,0,0.00915242948706875,0.00875137563359603,0.0090197405305969,0.0088392566546866,0.00910871790285427,0.00912759852006872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00444341419480729,0.00444566904826111,0.00431866123756827,0.00425772851006848,0.00435311529902672,0.00392540905114253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"40",0.00186683813485093,0.00195015997411375,0.0018685248735591,0.00192334006542368,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0038939572379411,0.00191967209685551,0.00194697861897055,0.00191967209685551,0.00195327207258191,0.00194922786041931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"41",0.00184065558907575,0.00192280883325266,0.0018423186711462,0.00189636507580669,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00191967209685551,0.00378549710154919,0.00191967209685551,0.00189274855077459,0.00192587728430486,0.00192188979252315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42",0.00186683813485093,0.00195015997411375,0.0018685248735591,0.00192334006542368,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00194697861897055,0.00191967209685551,0.0038939572379411,0.00191967209685551,0.00195327207258191,0.00194922786041931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"43",0.00184065558907575,0.00192280883325266,0.0018423186711462,0.00189636507580669,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00191967209685551,0.00189274855077459,0.00191967209685551,0.00378549710154919,0.00192587728430486,0.00192188979252315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"44",0.00187287254071812,0.00195646371120271,0.00187456473167508,0.00192955710928984,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00195327207258191,0.00192587728430486,0.00195327207258191,0.00192587728430486,0.00391917173856355,0.00195552858452485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"45",0.00186899479423595,0.00195241289081389,0.00187068348154416,0.00192556199850145,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00194922786041931,0.00192188979252315,0.00194922786041931,0.00192188979252315,0.00195552858452485,0.00390295940059557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"47",0,0,0,0,0.00740826168593426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04179259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"48",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0458809278925247,0.0218651270737464,0.0250945439000474,0.0241740555808459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"49",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0218651270737464,0.0416803934803567,0.0239182342832103,0.0230408939593012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"50",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250945439000474,0.0239182342832103,0.0549017783621597,0.0264439681968403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"51",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0241740555808459,0.0230408939593012,0.0264439681968403,0.0509479637896374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"52",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00738564381090817,0.00873288681013876,0.0097606016320677,0.00915242948706875,0,0,0,0,0,0,0,0,0,0,0,0.0454023438571399,0.0217064204810813,0.022372057695224,0.021924395628757,0.0225927521707423,0.0226395825929933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0110211949437782,0.0110267877556104,0.0107117647170956,0.0105606306029236,0.0107972226355544,0.00973636408626307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"53",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00706200942345655,0.00835021705976313,0.00933289804775891,0.00875137563359603,0,0,0,0,0,0,0,0,0,0,0,0.0217064204810813,0.0415105168653014,0.0213917278318297,0.0209636820428838,0.0216027516106252,0.0216475299524609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105382529327721,0.0105436006710159,0.0102423817490701,0.0100978702391985,0.0103240949538923,0.00930972257636384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"54",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00727856914056772,0.00860628024742651,0.00961909559294156,0.0090197405305969,0,0,0,0,0,0,0,0,0,0,0,0.022372057695224,0.0213917278318297,0.0440954297067393,0.0216065428464585,0.0222652097719073,0.0223113612618739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0108614132313674,0.0108669249604263,0.0105564690238273,0.0104075260030612,0.0106406880010805,0.0095952094352208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00713292588562989,0.00843406965988724,0.0094266186974614,0.0088392566546866,0,0,0,0,0,0,0,0,0,0,0,0.021924395628757,0.0209636820428838,0.0216065428464585,0.0423483972720644,0.0218196857189749,0.02186491372342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0106440777158711,0.0106494791559233,0.0103452354036489,0.0101992727140339,0.010427769169738,0.00940321049875858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"56",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0073503703141962,0.00869117894254184,0.009713985445532,0.00910871790285427,0,0,0,0,0,0,0,0,0,0,0,0.0225927521707423,0.0216027516106252,0.0222652097719073,0.0218196857189749,0.0449697004414286,0.0225314569830127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0109685582212981,0.0109741243221171,0.0106606058192118,0.0105101935146499,0.0107456555945645,0.00968986365713649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"57",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00736560621564434,0.00870919408193977,0.00973412066574409,0.00912759852006872,0,0,0,0,0,0,0,0,0,0,0,0.0226395825929933,0.0216475299524609,0.0223113612618739,0.02186491372342,0.0225314569830127,0.045156320704299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0109912939291529,0.0109968715674264,0.010682703201071,0.010531979120782,0.0107679292682212,0.00970994887752884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"58",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07110576,0.03681918,0.0378447150491246,0.0359099395158889,0.0362538406975363,0.0346674578273565,0.0320595,0.03408558,0.0363901220575975,0.0367974264362692,0.0324487405264056,0.0350224525955086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"59",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03681918,0.0762611645454546,0.0391926441807929,0.0371889570359596,0.0375451070724486,0.0359022214202576,0.033201375,0.0352996186363636,0.0376862424158226,0.0381080539043182,0.0336044792493611,0.036269860167601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0378447150491246,0.0391926441807929,0.080568576,0.0382247915896016,0.0385908615739321,0.0369022161623433,0.0341261423017604,0.0362828289124296,0.038735928,0.0391694883233576,0.0345404743279533,0.0372800948558456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"61",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0359099395158889,0.0371889570359596,0.0382247915896016,0.07254117,0.03661794,0.035015625,0.0323814753097257,0.0344279033418388,0.0367555900412045,0.037166985,0.032774625,0.035374185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"62",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0362538406975363,0.0375451070724486,0.0385908615739321,0.03661794,0.0739372430769231,0.0353509615384615,0.0326915852061117,0.0347576114059713,0.0371075898222602,0.0375229246153846,0.0330885,0.0357129553846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"63",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0346674578273565,0.0359022214202576,0.0369022161623433,0.035015625,0.0353509615384615,0.0676081730769231,0.0312610782647182,0.0332367000133599,0.0354838488967452,0.0358810096153846,0.031640625,0.0341502403846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"64",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0320595,0.033201375,0.0341261423017604,0.0323814753097257,0.0326915852061117,0.0312610782647182,0.05781875,0.030736375,0.0328144757360176,0.0331817589133025,0.0292603692557762,0.0315811917061489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"65",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03408558,0.0352996186363636,0.0362828289124296,0.0344279033418388,0.0347576114059713,0.0332367000133599,0.030736375,0.0653576736363636,0.0348882683091778,0.0352787628621808,0.0311095512125049,0.0335770438214967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"66",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0363901220575975,0.0376862424158226,0.038735928,0.0367555900412045,0.0371075898222602,0.0354838488967452,0.0328144757360176,0.0348882683091778,0.074494161,0.0376639765729612,0.0332128825673535,0.0358472035094478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"67",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0367974264362692,0.0381080539043182,0.0391694883233576,0.037166985,0.0375229246153846,0.0358810096153846,0.0331817589133025,0.0352787628621808,0.0376639765729612,0.0761710776923077,0.033584625,0.0362484311538462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"68",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0324487405264056,0.0336044792493611,0.0345404743279533,0.032774625,0.0330885,0.031640625,0.0292603692557762,0.0311095512125049,0.0332128825673535,0.033584625,0.05923125,0.031964625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
